#16167,-25.842256559907817,-21.25983968294526,-19.37502369998765,-29.906504367169205,-25.057122506802813,-28.721220719887135,-26.70762861137317,-25.175893925010726,-23.107677453455192,-24.29858829212323,-21.272878110236057,-19.228447125686206,-31.949616087464577,-28.67182176018799,-26.73223485970024,-27.082268447147026,-15.16188760529069,-19.38950070970755,-25.518623021614733,-22.746302677931958,-21.317947653755486,-27.849044835997173,-23.565334797594726,-12.867021023306272,-23.88515636551815,-30.872701549267788,-27.138336195983253,-19.243426074407548,-23.711890797978125,-38.27629065979194,-24.600598017123076,-24.26981870204877,-20.86513756163717,-22.42139556690898,-23.71338502234215,-23.171939721473468,-32.3813592681569,-20.228751176953605,-24.322594336309102,-32.58157022114551,-33.625276701659416,-23.25999935767312,-27.37755170840418,-15.976543807082473,-24.005690377156622,-29.212886438798545,-18.479139731790497,-21.875820635221796,-21.141022015922225,-22.189158980409324,,,8.370610475540161,-1221.6321255254463
#16094,-25.842256559907817,-22.83180993746526,-19.43304929812668,-29.906504367169205,-25.130267351128786,-28.721220719887135,-26.70762861137317,-25.175893925010726,-23.18898963428185,-23.761954592123328,-21.272878110236057,-19.228447125686206,-31.949616087464577,-28.67182176018799,-26.73223485970024,-26.999810447640414,-15.78942240893887,-18.293346661707165,-25.518623021614733,-22.74630267793196,-21.317947653755486,-27.849044835997173,-23.61889046675446,-13.022238744520578,-23.86828635548722,-30.872701549267788,-26.892973179663453,-19.243426074407548,-23.711890797978125,-38.51982217640189,-24.600598017123076,-24.26981870204877,-20.919628815225327,-22.42139556690898,-23.71338502234215,-24.20273885882237,-32.3813592681569,-20.17735270481752,-24.280081312859323,-32.58157022114551,-33.625276701659416,-23.28130509320607,-27.37755170840418,-15.976543807082473,-24.092200161564648,-29.212886438798545,-18.479139731790497,-23.32426425867488,-21.141022015922225,-23.332222954927275,,,8.724749326705933,-1226.2096413532963
#3149,-23.87629187130475,-21.496798471036616,-19.246143858796728,-30.002138306599463,-25.057122506802813,-29.001482711537424,-26.707628611373174,-25.178147038935087,-25.06498754745689,-23.761954592123335,-18.564616502307654,-18.673866840250923,-31.828471465784446,-28.56655773575128,-26.645685292557317,-27.071555942619792,-16.14203550977384,-19.67917011389263,-25.518623021614733,-21.74758911278886,-21.317947653755486,-27.254597976631416,-23.565334797594723,-12.75140224055044,-23.86828635548722,-31.05735959153207,-27.390852023556267,-19.343007867862315,-23.479382509076892,-39.358455031758886,-24.600598017123076,-24.26981870204877,-20.57694959043823,-22.42139556690898,-24.01218239171563,-23.248028871818338,-32.3813592681569,-20.228751176953605,-24.322594336309102,-32.49131664493509,-33.625276701659416,-23.281305093206065,-27.603592345639452,-11.354947312130724,-24.086106344603962,-29.233911709574937,-18.485455563122766,-22.448107776495828,-21.141022015922225,-23.332222954927275,,,9.624113082885742,-1216.3624354848037
#15316,-25.531575736276846,-21.087401558547363,-19.43304929812668,-29.906504367169205,-25.130267351128786,-28.721220719887135,-26.976260367150076,-25.17814703893509,-23.18898963428185,-24.29858829212323,-21.272878110236064,-19.228447125686206,-31.949616087464577,-28.53592005860811,-26.751010605796836,-27.082268447147026,-16.217409385411056,-19.38950070970755,-25.518623021614733,-22.74630267793196,-21.317947653755486,-26.739372509764934,-23.61889046675446,-13.022238744520578,-23.88515636551815,-30.872701549267788,-27.138336195983253,-19.243426074407548,-23.711890797978132,-38.36309617008059,-24.600598017123076,-24.26981870204877,-20.86513756163717,-22.42139556690898,-23.71338502234215,-24.20273885882237,-32.3813592681569,-20.289166339385876,-24.323896165775967,-32.58157022114551,-33.625276701659416,-23.28130509320607,-27.37755170840418,-15.976543807082473,-24.795680207136634,-29.233911709574937,-18.485455563122766,-21.970968009016172,-21.141022015922225,-22.226418045233675,,,8.609225749969482,-1223.8202357049663
#16581,-25.531575736276846,-22.83180993746526,-19.37502369998765,-29.906504367169205,-25.057122506802813,-28.721220719887135,-26.70762861137317,-25.17814703893509,-23.654134760775754,-23.189471823711358,-21.272878110236057,-19.228447125686206,-31.949616087464577,-28.67182176018799,-26.73223485970024,-27.082268447147026,-15.16188760529069,-18.293346661707165,-25.518623021614733,-22.746302677931958,-21.317947653755486,-26.46240271772568,-23.565334797594726,-13.022238744520578,-23.88515636551815,-30.872701549267788,-27.138336195983253,-19.243426074407548,-23.479382509076892,-38.36309617008059,-24.600598017123076,-24.26981870204877,-20.69177102602641,-22.42139556690898,-23.71338502234215,-23.767657149637685,-32.3813592681569,-20.289166339385876,-24.322594336309102,-32.58157022114551,-33.625276701659416,-23.28130509320607,-27.37755170840418,-15.976543807082473,-24.86992577044303,-28.98377108069573,-18.4791397317905,-21.970968009016172,-20.459868366529427,-22.189158980409324,,,7.914788722991943,-1220.412913235602
#17661,-25.531575736276846,-21.25983968294526,-20.038541307876365,-29.906504367169205,-25.130267351128786,-28.721220719887135,-26.70762861137317,-25.178147038935094,-23.107677453455192,-23.048470297974976,-21.270399138094113,-20.18860585736618,-31.644038495978734,-28.53592005860811,-26.751010605796836,-27.082268447147026,-15.16188760529069,-19.38950070970755,-25.518623021614733,-22.74630267793196,-21.317947653755486,-26.46523144468648,-23.565334797594723,-12.880513041866216,-23.88515636551815,-30.872701549267788,-27.138336195983253,-19.243426074407548,-23.479382509076892,-38.51982217640189,-24.600598017123076,-24.26981870204877,-20.69177102602641,-22.42139556690898,-23.71338502234215,-23.248028871818338,-32.3813592681569,-20.17735270481752,-24.322594336309102,-32.58157022114551,-33.625276701659416,-23.28130509320607,-27.37755170840418,-15.976543807082473,-24.092200161564648,-29.212886438798545,-16.244689492684437,-23.32426425867488,-21.141022015922225,-22.226418045233675,,,11.326975345611572,-1219.1963124530437
#16580,-25.531575736276846,-22.83180993746526,-18.92202857927477,-29.906504367169205,-25.057122506802813,-28.721220719887135,-26.70762861137317,-25.17814703893509,-23.654134760775754,-23.189471823711358,-21.272878110236057,-19.228447125686206,-31.949616087464577,-28.67182176018799,-26.73223485970024,-27.082268447147026,-15.16188760529069,-18.293346661707165,-25.518623021614733,-22.746302677931958,-21.317947653755486,-26.46240271772568,-23.565334797594726,-13.022238744520578,-23.88515636551815,-30.872701549267788,-27.138336195983253,-19.243426074407548,-23.479382509076892,-38.36309617008059,-24.600598017123076,-24.26981870204877,-20.69177102602641,-22.42139556690898,-23.71338502234215,-23.767657149637685,-32.3813592681569,-20.228751176953605,-24.322594336309102,-32.58157022114551,-33.625276701659416,-23.28130509320607,-27.37755170840418,-15.976543807082473,-24.86992577044303,-28.98377108069573,-18.4791397317905,-21.970968009016172,-20.459868366529427,-22.189158980409324,,,8.000763177871704,-1219.899502952457
#15338,-25.531575736276846,-21.087401558547363,-19.43304929812668,-29.906504367169205,-25.130267351128786,-28.721220719887135,-26.70762861137317,-25.17814703893509,-23.18898963428185,-23.761954592123328,-21.272878110236064,-19.228447125686206,-31.644038495978737,-28.53592005860811,-26.73223485970024,-27.082268447147026,-16.217409385411056,-19.38950070970755,-25.518623021614733,-22.74630267793196,-21.317947653755486,-26.46523144468648,-23.61889046675446,-13.022238744520578,-23.88515636551815,-30.872701549267788,-27.138336195983253,-19.243426074407548,-23.479382509076892,-38.51982217640189,-24.600598017123076,-24.26981870204877,-20.86513756163717,-22.42139556690898,-23.71338502234215,-23.767657149637685,-32.3813592681569,-20.289166339385876,-24.322594336309102,-32.58157022114551,-33.625276701659416,-23.28130509320607,-27.019730904556155,-15.976543807082473,-24.869925770443032,-29.233911709574937,-18.4791397317905,-21.970968009016172,-21.141022015922225,-22.189158980409324,,,8.022046566009521,-1221.5771598885988
#16020,-25.531575736276846,-22.83180993746526,-19.43304929812668,-29.906504367169205,-25.130267351128786,-28.721220719887135,-26.70762861137317,-25.175893925010726,-23.18898963428185,-24.298588292123235,-21.272878110236064,-19.228447125686206,-31.644038495978737,-28.67182176018799,-26.73223485970024,-27.082268447147026,-16.21740938541106,-19.38950070970755,-25.518623021614733,-22.746302677931958,-21.317947653755486,-26.739372509764934,-23.61889046675446,-13.022238744520578,-23.86828635548722,-30.872701549267788,-27.138336195983253,-19.243426074407548,-23.711890797978132,-38.36309617008059,-24.600598017123076,-24.26981870204877,-20.86513756163717,-22.42139556690898,-23.71338502234215,-24.20273885882237,-32.3813592681569,-20.289166339385876,-24.322594336309102,-32.58157022114551,-33.625276701659416,-23.25999935767312,-27.37755170840418,-15.976543807082473,-24.092200161564648,-28.931104922083463,-18.4791397317905,-21.970968009016172,-21.141022015922225,-22.189158980409324,,,7.800119161605835,-1224.01596827393
#16579,-25.531575736276846,-22.83180993746526,-19.37502369998765,-29.906504367169205,-25.057122506802813,-28.721220719887135,-26.70762861137317,-25.17814703893509,-23.654134760775754,-24.29858829212323,-21.272878110236057,-19.228447125686206,-31.949616087464577,-28.67182176018799,-26.73223485970024,-27.082268447147026,-15.16188760529069,-18.293346661707165,-25.518623021614733,-22.746302677931958,-21.317947653755486,-26.73654378280413,-23.565334797594726,-13.022238744520578,-23.88515636551815,-30.872701549267788,-27.138336195983253,-19.243426074407548,-23.479382509076892,-38.36309617008059,-24.600598017123076,-24.26981870204877,-20.69177102602641,-22.42139556690898,-23.580671276185605,-23.767657149637685,-32.3813592681569,-20.228751176953605,-24.322594336309102,-32.58157022114551,-33.625276701659416,-23.28130509320607,-27.37755170840418,-15.976543807082473,-24.86992577044303,-28.98377108069573,-18.4791397317905,-21.970968009016172,-20.459868366529427,-22.189158980409324,,,7.992550849914551,-1221.6030418605037
